,rating,review
6647,5,I can rate *5READ MORE
6648,5,Fast installationREAD MORE
6649,5,Damage tvREAD MORE
6650,5,Totally value for moneyREAD MORE
6651,4,Great picture and sound qualityREAD MORE
6652,5,Nice picture and audio qualityREAD MORE
6653,4,Very good product of this priceREAD MORE
6654,5,Best money valueREAD MORE
6655,4,Good purchase! Good build quality great picture and sound quality Worth of money!READ MORE
6656,5,Good Android tv in BudgetREAD MORE
6657,5,Better to send an expert for installation of TV like this.. Because Iam better than him who came to my house yesterday.. And he demanded money also.. I gave him Rs 50/-.. Is it free installation??READ MORE
6658,5,Best picture quality ... Super sound... Best product for... budget RangeREAD MORE
6659,5,So far so good. No issues with any features. Picture and sound quality is good. Looks good.READ MORE
6660,4,Good sound and picture quality. Value for money...READ MORE
6661,4,Tremendous purchase . One of the best purchase till now ...READ MORE
6662,4,Happy with ThomsonREAD MORE
6663,5,I am writing this review after watching this tv for more than 5 days.. this is absolute great product from Thomson. Picture Quality was good with 4K Both delivery and Installation was done on same day . Sound was good but I didn't feel Dolby experience.READ MORE
6664,4,Very nice product with excellent picture quality and sound. Connectivity option also very good. Will recommendREAD MORE
6665,4,TV got delivered in time. Very happy with the service. Picture quality is good and I will surely recommend this. Simply value for money. Very satisfied with the product and picture quality and service.READ MORE
6666,5,superREAD MORE
6667,5,Awesome product. Really worth as per the price of worth.READ MORE
6668,5,OverallGood ProductWorth every pennyREAD MORE
6669,5,An awesome purchase .. good picture clarity and Android features work smoothly...READ MORE
6670,5,Very nice tv velyu for money fast delivery by flip kart....READ MORE
6671,5,"Good picture quality and sound system, satisfied with this productREAD MORE"
6673,5,It's being 2 months I am watching  . Sound and picture quality is awesome.READ MORE
6674,5,Amazing sound and picture quality. Worth buying.READ MORE
6675,5,"Better picture quality, sound is good. Overall satisfied.READ MORE"
6676,5,It is budget android tv with nice picture quality and sound.READ MORE
6677,5,Amazing product .. must buy .works amazingREAD MORE
6678,5,Excellent TV 👍👍👍we are enjoying the great viewing experience👍👍👍👍👍👍👍READ MORE
6679,5,It's awesome tv in budget rangeREAD MORE
6680,5,Have been using this product for around 2 months. It's a value for money product.It has good picture quality.Chromecast also works fine. Overall a good option if you want to go for 4K Smart TVs.READ MORE
6682,5,Best budget TVREAD MORE
6683,5,Bad productREAD MORE
6684,4,"One the best TV in this segment, picture qaulity is awesome.. Sound is so amazing.. 4K videos are so awesome.. Fully satisfied with this TV. Thank you Thomson and Flipkart...!!!READ MORE"
6686,5,Picture quality very good 👍READ MORE
6687,5,Nice picture quality with excellent sound in affordable price.READ MORE
6688,4,Value for the price.READ MORE
6689,5,"Finest product .  At most, the best customer service.READ MORE"
6690,5,Its extremely excellent..  the picture quality and dolby sound is awesome..  55 inch at this rate is unbelievable and more on this android tv is very smooth functioning ..  i guess they should at least provide suitable quality   55 inch stand..READ MORE
6691,5,Wow...what a masterpiece by Thomson...Great picture quality and sound quality is awesome.READ MORE
6692,5,I am writing this review after 3 weeks of usage. Pros: - Great picture quality for this price range. 4K videos play really well - Smart TV that supports most of the OTT services that you will be using. Doesn't require you to use any FireStick or external streaming devices.- Android 9 OS that allows all the play store apps and also side loading of apps- 30W sound output is loud enough for a large living room- In built Chromecast works great- Good connectivity options - Very easy to ins...READ MORE
6694,5,Overall satisfied with awesome picture nd sound quality . Few time I have face problem with connectivity .Thanks thomson for wonderful product in under 30k segment range.READ MORE
6695,5,Picture quality is greatSound could have been better 4/5Connectivity is absolutely seamlessInstallation and service support is greatREAD MORE
6696,5,Verygood qualityREAD MORE
6697,5,"Picture clarity is excellent, connectivity is good, sound quality is above average, need to be improved and price wise is very affordable, overall tv is great.READ MORE"
6698,5,Excellent  picture quality and soundREAD MORE
6699,5,Bad 😡😡READ MORE
6701,5,"Good picture quality great sounds effect,  value for moneyREAD MORE"
6702,5,it's have good display and audible sound can purchase thisREAD MORE
6703,4,Blindly go for this tv rather than purchase any chines companies. Fastest delivery by flipkart in 24 hours & next 24 hours Installed by expert technician & overall best android tv in very reasonable price with quality. & Of course 120 years old brand TV THOMPSON. So you can trust on it because basically brand from the France but manufacture in india Noida.READ MORE
6704,5,It's a Awsome smart TVREAD MORE
6705,5,"Great choice in the budget that I had in mind. Crystal clear vision, decent levels of sound. Looks good on the table. Overall a decent productREAD MORE"
6706,5,"Recently bought it very nice colour and picturization 5/5 very good l am very satisfied.sound 5/5, value 5/5,i am very my  familyREAD MORE"
6707,5,Very good pictureREAD MORE
6709,4,Mind-blowing picture sound quality good.READ MORE
6710,5,"Nice and beautiful TV,  picture quality is amazing. Best TV at this range. This brand and TV is far better than any Chinese brand TV.READ MORE"
6711,5,"Picture Quality is Excellent, Look is Very Good Only sound quality has to ImproveREAD MORE"
6712,3,Pink display. Got faulty TV. Problem occurs within 2daysREAD MORE
6714,5,"Very good tv and is working beyond expectations. Loved the picture quality! Following points about tv to share..1. Plays 4k movies effortlessly. 2. Connectivity is awesome!3. Setup is simple, quick and is very easy to use4. Nice interface to connect with external systems5. Best buy in the price range of 34k6. Bluetooth connectivity is quick and efficient7. Understands spoken words very well. Well tuned to indian accent.Though sound is 30Watt, not up to my liking! You will need one ho...READ MORE"
6715,5,"Picture quality awesome. I feel a bit slow, may be due to either processor or single bandwidth. But not sure about it.Remote often stop working, need to take the battery out and replaced to use again. Although my mobile showed as paired but doesn't work as remote when connected with Bluetooth. But no such problem when connected/paired using WiFi.READ MORE"
6716,5,at this price range it's bestREAD MORE
6717,5,"Ordered TV on Thursday, got delivered and installed next day. After one day of use, Looks good from overall finish and performance. Boots up quickly as of now and quality of sound is good.READ MORE"
6718,5,"Value for money ,fully satisfiedREAD MORE"
6719,5,"In this price range the best 4K UHD picture quality is very good, sound is awesome .Delivery and installation is very fast service.READ MORE"
6720,5,Good product. Worth it.READ MORE
6721,4,Value buy from Thomson...thank you FlipkartREAD MORE
6722,5,Best tv in its price rangeSatisfiedREAD MORE
6723,5,GOOD oneREAD MORE
6724,4,Great product for this price range. Other than sound everything else is good. Value for money!READ MORE
6725,5,Good budget buy. Sometimes tv lags.  Not a big issue.READ MORE
6726,4,Thomson is bad productREAD MORE
6727,4,Remote control is not workREAD MORE
6728,5,Good experience with Thomson TV iam really happy with the purchaseREAD MORE
6729,4,Awesome product by Thomson....Superb quality..I'll suggest everyone to go for this.READ MORE
6730,5,Picture quality is somewhere lagging when run IPL in hotstar so four stars. Sound is very good hence five star. Connectivity takes more time to connect the wifi with mobile so four stars. It has value for money because in this price range it is superb LED hence five stars.READ MORE
6731,5,Very good smart TV in this price rangeREAD MORE
6732,5,TV is working fineREAD MORE
6733,4,"Picture resolution good ,sound  all accessories superREAD MORE"
6734,5,Good technicianREAD MORE
6735,5,Sound quality is good. Only hd videos are clear. Slow connectivity with wifi. Delivery is on time . also installation also on time. All delivery and installation peraons have did their job well done.READ MORE
6736,4,Terrific best purchaseREAD MORE
6737,5,Nice product. Picture quality is superb..no other issues.READ MORE
6738,5,Great product and really value for moneyREAD MORE
6739,5,Very Good Product having excellent picture quality and sound.... Also price affordable and value for money....READ MORE
6740,4,"Fantastic feeling so far, wow......READ MORE"
6741,4,"Awesome Quality, Timely Delivery and Proper Installation.READ MORE"
6742,4,Very good tv. Worth for money. I am enjoying 👍READ MORE
6743,5,Best quality in this rangeREAD MORE
6744,5,Good product value of money...READ MORE
6745,5,Good product under budget priceREAD MORE
6746,5,Value for money clarity awsome..READ MORE
6747,5,Screen ratiing- superb 100% 4KSound rating- superb 100% dolby voiceConnectivity rating- superb100% with even BSNL sim of 3G mobile hotspot (No buffering/ lagging).I highly recommend for Oth-Pro of Thomson.I was planning to purchase the Sony LED but after complete analyses of 2 months; I decided to purchase the Thompson othpro 55 inch screen sized LED.Now I m 100% satisfied with TV performance. This is feedback after 5 days using the Thomson LED.READ MORE
6748,5,It's a good product in this range.  Picture quality very good.  Wifi or Hotspot connectivity also good.  Sound quality not up to the mark.  Thinking of buying additional system for better experience.READ MORE
6749,5,I have been writing this review after watching this tv more than a week.It's really worth for the money spent on this.Display quality was great and viewing angles are good as expected.The 30w speakers are producing really a great quality of music which is one of the thing which I liked most.It has inbuilt screencast for sharing screen and preloaded with some OTT apps.It would be great if the internal memory is 16gb but that was not a concern for me.Overall a worthy product for the...READ MORE
6750,5,The best you can buy for this price range.READ MORE
6751,5,"Superb TV in this pricePicture quality is amazing,sound is better but if u pair this with a soundbar...it gives theater effect.conectivity is quick as expected.overall thomson is doing a great job ...take risk and go for this...its way better then any other branded tv's..One suggestion if u buy any TV online go for extended warranty...this is alws safeREAD MORE"
6752,5,Must Buy product. Don't go for higher price.READ MORE
6753,5,"Super, good quality, good sound good connectivityREAD MORE"
6754,4,Awesome product ....READ MORE
6755,5,Picture quality and colors are bright. Performance is good. No buffer while playing 4k content or any lag. Design and looks are super. Good product for reasonable price. Recommend the product in this segment.READ MORE
6756,5,Good UHD TV at this price. I thin k it's value for money. Can't assess it's functioning well as it was installed yesterday night onlyREAD MORE
6757,5,Nice product and great support from Thomson company.READ MORE
6758,5,Picutre and sound clarity is amazing. Connectivity is very fast and processor also goodREAD MORE
6759,5,Amazing tv which I can buy good picture and sound qualityREAD MORE
6760,4,"great product for the price tag, swift service on installation.READ MORE"
6762,4,Good pixel quality and Bright Ness I love this companyREAD MORE
6763,5,"One of the best television in in this segment. I have given four star because of its quality . I have deduct one star because of its wall mount bracket , which is rigid and not easy to handle.READ MORE"
6764,4,Good picture quality and good sound qualityREAD MORE
6765,5,Just loved it...READ MORE
6766,5,"Excellent tv at this price range..Smart TV with android OS is easy to use with wireless connection like wifi, chromecast is really working fine compare to top brands.Overall good Tv at this cost.READ MORE"
6767,5,It is value for money and fulfills all needs for television.READ MORE
6768,5,"This is a good product in. this price range. Good picture and sound quality. One minor issue,  it is not essy to connect usb when tv is mounted on wall.READ MORE"
6770,5,Everything is nice but  picture quality  in case SD channel is little bit need to be  improvementREAD MORE
6771,5,Amazing picture quality and sharpnessREAD MORE
6772,5,Worth for Money Go for itREAD MORE
6773,4,Good product 4K is awesome. but some installation problems. That also not matter because everyone easily installed .READ MORE
6774,4,"Don't buy this product, Worst service🙏READ MORE"
6775,5,"Product is superb with very clear picture quality, fast connectivity. Value for money and difficult to find this kind of quality in this price rangeREAD MORE"
6776,5,Super  and sound. Picture quality very niceREAD MORE
6777,5,Hi I'm Arun & I'm very satisfied with this product... Excellent delivery by flipkart and the same technical support team they explained clearly... So my family happy with this purchasePicture quality 5Sound 4Connectivity 5READ MORE
6778,5,Good picture good sound value for moneyREAD MORE
6779,5,Stupendous performanceREAD MORE
6780,5,"It's valuable and comfortable device , Happy to useREAD MORE"
6781,5,Nice product to purchase at this cost...READ MORE
6782,5,"Value for money, nice picture, sound must be improved. Flipkart customer service is nice.READ MORE"
6783,5,Super tv thank you FlipkartREAD MORE
6784,5,"Best led tv with smart functions, great sound, attractive display, maximum apps available to install.READ MORE"
6785,5,"Nice product, value for money recoveredREAD MORE"
6786,4,Very good performance. Please maintain it. With best wishes for happy diwali in advance.With regards Rajendra Kumar JadliREAD MORE
6787,5,Value for money nice picture quality with good priceREAD MORE
6788,5,No issues till date. I am satisfied with the money I paid 👍🏻READ MORE
6789,5,"This is a superb Smart TV (Android TV) . It's picture quality is awesome as well as the sound quality. It's really worth for the price. We can enjoy all kind android options. we will get major apps like Netflix, Prime Video, YouTube inbuilt and it's remote has dedicated button for mentioned apps.You can download more apps from Google Play Store as per your choiceIt is value for money.READ MORE"
6790,5,Very good product. Working properly. Liked it. Best to recommend for buyingREAD MORE
6791,5,"King of this price segment !1. Picture quality 9/102. Sound quality 10/103. Connetivty 9/104. Excellent rendering of 4k content, Experience dolby vision on Netflix content- awesome experience.5. Connected external speakers via bluetooth, no lag and good connectivity and awesome outputFinal verdict if your are looking for a 4k TV within 30k price range, dont think much just go for it. I have a did a lot of research and got this TV.READ MORE"
6792,5,Best tv in this priceREAD MORE
6793,5,It's greatREAD MORE
6794,4,Really good tv.READ MORE
6795,4,"Awesome tv, has an amazing quality and good services.READ MORE"
6796,5,Perfect smart tv at low costREAD MORE
6797,5,Product is good for value of moneyREAD MORE
6798,4,"Worth tv in this range.thank you Flipkart for your wonderful service and wonderful experience of this amazing 50""tv. Looking further for more extra ordinary offers like this.READ MORE"
6799,5,Tv is very good.....best deal in the price segment....Absolute value for moneyREAD MORE
6800,5,Excellent product!!!READ MORE
6801,5,"My childhood brand THOMSON with standard quality and lowest price , Especially Picture and sound quality is super with compare other brands under this price  ,READ MORE"
6802,5,Initially I got defected product but they gave quick response & replace the product. It's awesome. Truly bazzelless design. Picture Quality is amazing. Sound may be better but at this price  range it can be ignored. Overall experience is worthy 5 starsREAD MORE
6803,4,Good resultsREAD MORE
6804,5,Great clarity.. Bezelless display Total VFMREAD MORE
6805,4,"I am using this Tv since 1 month no issue yet. Tv pic clarity is worth Only thing sound quality is little loud , so no problem u can blindly go with this Tv.  If u r really a music lover, connect some speakers and enjoyWarranty -installation guy told if any repair after out of warrenty u have to pay rs.750 for each visit and cost for repair is additional. I have added additional warrenty during installation and they charged rs.200 extra with extended warranty amount. So I suggest if u w...READ MORE"
6806,5,Sound quality is worst and even cannot able to connect home theaterREAD MORE
6807,5,Superb TV.Value for money 👍READ MORE
6809,4,Remote not working properlyREAD MORE
6810,5,Audio quality is not satisfactory if you want a good experience you need to spend extra money and buy a sound bar or speaker . Picture quality is good . NOTE: It says it's an Android TV but it can't open Google . You cant surf on web using this .READ MORE
6811,4,Picture clarity and sound is very 👍READ MORE
6812,4,Remote is not working in 2 months never purchase this brand they do not provide any accessories like remote if it goes out of orderREAD MORE
6813,5,"While using it more than a week it seems very good tv at this range,must buy...READ MORE"
6815,5,Nice 4k tv in budget price great tv goodREAD MORE
6816,4,Nice picture quality. Sound awesome.READ MORE
6818,4,It's really ossm ....It's clearity on HD mode is to good ....💖READ MORE
6819,5,Good Picture quality and Sound qualityREAD MORE
6820,5,Really nice TV1.Good Picture Quality.2.Sound is Absolutely Awsome. 3.Thomson  is very Trustable Brand. 4.Value for Money.READ MORE
6821,5,Very good product. Working properly. Liked it. Best to recommend for buying.READ MORE
6823,5,Best range tv in my budget suprb quality and picture quality awesome sound quality also goodREAD MORE
6824,4,"Past use of 10 days of tv, the display quality is awesome and attractive but sound quality was slightly  bad compared to previous VU android tv. I think to improve  the sound department side. Connectivity with wifi was amazing. Overall, Value product from Thomson.READ MORE"
6825,5,Its awesome 👌 video  qualityREAD MORE
6826,4,"As I am watching this TV for not more than 2 hours, I am not in a position to write more. So far it looks good.READ MORE"
6827,4,Until now good performanceREAD MORE
6828,5,Its nice tv 📺  nice picture 🖼 quality I love the small bezels of the tv  which make it look  like premium  qualityThe sound 🔊 quality is nice It get hang while turn on tv When we navigate something while playing video the video    get skip video 30 seconds forward and Laggy  Overall good Tv 📺 in this price range  i hope this will be fix in next firmware updateREAD MORE
6829,4,Good product awesomeREAD MORE
6830,5,Good Budget Android TVREAD MORE
6831,5,Very good product at a very good price.READ MORE
6832,4,Best in class & value. People looking for new 4K TV must go for it without any second thought.READ MORE
6833,5,"It's just after one day of installing the Thomson TV 43 inch 4K , i am writing this review . The performance of the TV is more than satisfying with features and the clarity it got for a 4K  on a minimum price range compared to other brands available . The service provided by flip kart is also good for the delivery and installation process.READ MORE"
6834,5,Good pic quality and sound awesome productREAD MORE
6835,5,Everything is good but i am not able to find memc and Dolby sounds option in settingsREAD MORE
6836,5,It's awesome.... Better than any Chinese brand... Simply go for it..READ MORE
6838,4,Goods productREAD MORE
6839,4,It is a great product and absolute value for moneyREAD MORE
6840,5,Value for money decent product for moneyREAD MORE
6841,4,"Have been using the product for the past 3 months, haven't faced any issues yetREAD MORE"
6842,5,"Amazed with the display clarity...Matches the likes of Samsung, LG tvs...I have an LG TV at home..Good value for money...Happy with the purchase..READ MORE"
6844,5,Very nice product                                              I am writing this review after watching this tv for 8 days one of the best thomson android tv in this price segment. Very nice product the picture quality is good. It has 30w speaker output  .dolby sound and saround music is very nice.But how did connected sony  hometheter SA D10 70W.which pointed  connected hometheter sir ?       G.sadanandapa. challakereREAD MORE
6845,4,Awesome picture quality nice tvREAD MORE
6847,5,Great product.. love to use it.. value for money product with all updated featuresREAD MORE
6848,5,Best in segment .... value for money just awesome using this tv from last month best picture quality and sound....READ MORE
6849,5,Product is Awesome. Had issue with delivery as seller has selected cheapest courier service and it was really hard to track the product. Shopping from Flipkart is always satisfactory.READ MORE
6850,4,Superb tv picture kolity amazingREAD MORE
6851,5,"The TV is good. Actually exceeded our expectations. It's been a while since we had a Thomson in our house and this just stole the show. The product looks impeccable (almost like a bezel less display). The android OS Is a little slow in response though.Sound wise, I have given it 4/5 as i was expecting a little more bass. However, other aspects take over and over all, it is a wonderful product and definitely great value for the money we pay.READ MORE"
6852,4,Superb smart TV in this price range. Feeling very good after use of one week.READ MORE
6853,5,Good productsREAD MORE
6854,5,Nice product 👌👍READ MORE
6855,5,Very good picture and nice colourREAD MORE
6856,5,"Very good TV in this budget, afford cost middle class family. Pictures quality is good.READ MORE"
6857,5,"So far good. Picture Quality nice, sound clarity need for some improvement. Worth for price, I will recommend to buy this..READ MORE"
6858,5,This 4k tv is completely best for money at 25k .The picture quality was amazing.The blacks of this tv is not upto that mark.Black are grey.The sound of 30watt speaker was amazing.One cons of this is only that this tv does not have miracast it has Chromecast. Which only works one internet .This tv does not have headphone jack also. Overall best tv at this cheap price. Go for itREAD MORE
6859,4,Great technology.....at a great price....READ MORE
6860,5,Very nice pictureREAD MORE
6863,5,Excellent performance and quality Value for MoneyREAD MORE
6864,4,Thomson Oath pro is really good. lived up to my expectations.READ MORE
6865,5,Nice product and  reasonable price 👌READ MORE
6866,4,Great picture quality without any doubtSound is good but not greatConnectivity after the update is goodLook wise it could have been betterGreat value for moneyREAD MORE
6867,5,Not a realible product beacuse I bought it 2 September from flipcart and 15 September led tv stopped work.. very dull performance of the equipment and  also other thing is what I complained in warranty  period 17 September but no one signal technician support given by Thomson brand .. so pl do not buy this brand of tv and now I have to go for consumer forum for this kind of fraud activity it's last option...READ MORE
6868,5,Good okREAD MORE
6869,5,"Worth for the price and picture quality is awesome and delivery  of flipkart is also good and fast installation  has been done by the team,totally Thomson tv is good u can move to it......READ MORE"
6871,5,"Installation person not much experience, for me. Otherwise Good ,Value of Money .READ MORE"
6872,5,Nice product we are very happy   thnxREAD MORE
6873,5,Very good sound quality and picture quality....tv is full value for money...awesome productREAD MORE
6874,4,This TV is very good and very fine beautiful picture clarity is very niceREAD MORE
6875,4,"Nice and superb tv, value for moneyREAD MORE"
6876,4,Awesome picture quality and doundREAD MORE
6877,5,Great budget tv for the price range. I was surprised by the quality of the TV.READ MORE
6879,5,One of the best tv at this price.. awesome picture quality  and sound is good too.READ MORE
6880,4,Wonderful 😊READ MORE
6881,3,Value for money productREAD MORE
6882,5,Great image quality and best value for moneyREAD MORE
6883,4,In this prize segment very best Smart TV.Picture quality and sound effects are excellent.READ MORE
6884,5,"Good product, very nice.READ MORE"
6885,5,"I have  trust on thomson brand because my earlier tv is also of thomson. Thomson oath pro 55inch is value for money product in terms of picture quality, sound  and many more. Simply value for moneyREAD MORE"
6886,5,Good TV and value for moneyREAD MORE
6887,4,I am satisfiedREAD MORE
6888,5,It's good for good priceREAD MORE
6889,5,"Superb quality of product, amazing display result for 4k, ok for SD STB and USB video. Very minute detail of picture and surrounding sound. Delivered as promised, early installation by team Jeevas, good explanation and demo after installation. Yesterday only installed so yet to check HDMI and playstore app download. Only not sure about storage, if sufficient to install many apps. Checked YouTube, Chrome cast, Google assistant, WiFi and tv functions, with expected results. Connected WiFi with ...READ MORE"
6890,5,Excellent Product with Good value for moneyREAD MORE
6891,5,The performance of TV is good. The delivery was and fast and installation was satisfactory. ThanksREAD MORE
6892,5,Good Product. Value for moneyREAD MORE
6893,5,it is a best tv with this price and sound quality good display is very bright and sound quality also very nice. because of this i have purchased another tv same model thank you very much for thomson aswell as flipkart.READ MORE
6894,5,Best 4K Tv in the budget of 25K.  Good Sound quality and Great Picture quality.READ MORE
6895,4,"Superb Picture quality, Sound amazing, all applications available on play store, overall a great product, Thank You!READ MORE"
6896,5,"I,first apted out of China's product.then in the market I verified the product's ,then the budget friend Thomson t.v selected.it is fine until now.it is a old brand in india.it is a French brand.iam  happy.9kREAD MORE"
6897,5,The audio and video quality of the TV is perfect. The service provided was excellentREAD MORE
6898,3,First of all I am thank full to thomson . Is low cost and sleek  uilt in good. Extended warranty up to 3 years . Hassle free demo and instalation . Looking so cute and sleek.READ MORE
6899,5,"VERY VERY POOR AFTER SALE DERVICE BY THIMSON TVI HAD SOME TECHNICAL ISSUE WITH 55"" ANDROID TV I CALLED TO COMPLAINT.... NO ONE TO REPLY THE CALL FIRST THEN AFTER COMPLAINING.... TILL TODAY AFTER 10-12 DAYS THERE IS NO RESPONSIBLE PERSON TO ATTEND THE COMPLAINTOVER ALL.. VERY MUCH DISAPPOINTED WITH THE SERVICEREAD MORE"
6900,4,It was a good deal... Having a good experienceREAD MORE
6901,4,Midblowing screen and also all performance...sound quality is super in this range...over all excellent...READ MORE
6902,5,Extremely awesomeREAD MORE
6903,3,It's a good tv for this amount. Everything is satisfied. Working perfectly.READ MORE
6904,5,👍👍👍. Very very good product. Can be purchase without thinking. Go for itREAD MORE
6905,5,Amazing tv all is good quality product thankyu Thomson n flipkartREAD MORE
6906,5,Best TV in this price segment. Performance wise everything up to the mark except screen cast option whereas it's lagging bit. Anyhow it's a minor issue which could be rectified by another software of TV.READ MORE
6907,5,Prefect TV for prefect priceREAD MORE
6908,5,I am satisfied with this product and the serviceREAD MORE
6909,5,Really happy with the tv. It's display and sound quality are equally good .READ MORE
6910,5,Good product..please improve sound ...READ MORE
6911,5,"Please note I'm a normal household and not a pro or a gamer. Reviewing based on my experience in the last two days. Video quality is good it tried all the resolution up till 4k Audio is loud enough but while watching movies, some time sound is too loud especially during songs and action sequences. This is irrespective of whether you are in the movie more or music mode.Installation was done on the promised date but the service person changed the time thrice and was pushing to buy a stabili...READ MORE"
6912,5,Excellent product and dserved value for every Rupee.READ MORE
6913,5,"After continuous usage for more than 5 hours , the picture stands still and nothing functions we will have to unplug and restart the TVREAD MORE"
6914,5,"The sentence Opt very well "" Value for Money"".Looks very premium.READ MORE"
6915,5,Picture sound very good quality value of product money thank you Thomson CompanyREAD MORE
6916,5,Exalent product price is too superREAD MORE
6917,5,Picture quality and everthing related to this tv is best. Best tv in this price range. Can go blindly without any hesitationREAD MORE
6918,5,Picture quality is good sounds quality is good best budget TVREAD MORE
6919,4,"Good Product, Nice product in all aspects, on 19.9.20 installed the product, at present it working good, valuable product in this price range, wifi connectivity tobe improved, customer service of installation as well as TV customer service to be improved, and important thing is it is not a china product....READ MORE"
6920,5,Excellent picture quality. Worth product.READ MORE
6921,5,What flipkart within 15 days you are giving 3000 lesser than from what I purchased. Feeling folish myself.READ MORE
6922,4,"Nice TV, picture quality is very good. Compare to other models/brand this is very good in price too. It's even slim... I loved this new edition from Thomson. Thomson installation guy gets the wall mount for free as Thomson provide it.READ MORE"
6924,5,It is a  good tv at an affordable price with awesome featuresREAD MORE
6926,5,Found this nice product at an attractive price. Not a bad deal. Picture quality is decentREAD MORE
6927,5,After bought this TV after 1 week remote is not working after call customer care not respondingWaiting form 6 month not came anyoneREAD MORE
6928,5,Picture quality is good..  value for money..READ MORE
6929,5,"We bought it couple of weeks ago, currently working really good more than what we expected to be, fully satisfied, No complaints so far & i hope it maintains its performance as it. Thank you.READ MORE"
6930,4,4k video playback is not smooth...READ MORE
6931,5,Picture is clear and sound is great. Good product with wide screen. Good to buy this product. Recommend at this price.READ MORE
6932,5,Outstanding productREAD MORE
6933,5,Iam writing this review after watching this tv more than 3 days this is very great product from Thomson and the audio quality is good and Thomson to next level 👍READ MORE
6934,5,Super picture quality and sound qualityREAD MORE
6936,5,Tv very good must buy productREAD MORE
6937,5,It is great experience after a long timeREAD MORE
6939,5,In my experience its goor for this priceREAD MORE
6940,5,TV is really nice. Picture quality is nice. Sound is goog. Value for money.READ MORE
6941,5,Nice product. Picher quality and sound quality is very good. I love it.READ MORE
6942,5,Nice ProductValue for moneyREAD MORE
6943,4,Awesome tv. Value for money.READ MORE
6944,4,ProsPicture quality is good.Sound is good.READ MORE
6945,5,Seems to be worth buying...so far so good..clarity fine with HD channels..Sound is very good... Installation also done promptly.READ MORE
6946,5,On time delivery as well as installation & demoREAD MORE
6947,5,At this  price range  I appreciate the brand and recommended to otherREAD MORE
6948,5,Super product worthy for moneyREAD MORE
6949,5,Nice full HD TV with Dolby sound at budget priceREAD MORE
6950,4,It's very good and voluve for MonyREAD MORE
6951,5,Best android tv in very affordable price!!! Truely value for money.READ MORE
6952,5,good very goodREAD MORE
6953,4,"Affordable,4K and HDR on a 50inchSharp, good motion handlingBuilt-in Miracast and AirPlay capabilities, and also good in picture quality and sound qualityREAD MORE"
6954,5,Best 4K smart TV in this segment.when compared to other brands it is really worth for it price.Picture quality is awesome.Sound is amazing.Chromecast feature is also great.i would recommend this TV series with all who are planning to buy a worth able smart tv at their budget. TV installation was done on that day of delivery it was really good appreciate.over all im putting 5 star rating!!!Awesome product!!!Speed delivery by flipcart.READ MORE
6955,4,Sound Quality and picture quality is good for the price. Features are good.READ MORE
6956,5,Best in budgetREAD MORE
6957,5,Wasn’t delivered at the said time other than that nice productREAD MORE
6958,4,"I ordered the TV on a Thursday and by the following Monday, it was installed and set up. Kudos to Flipkart and Thomson teams.From my usage over the last 5 days, I can tell that I am happy !!Looks elegant with the gold border, handy remote with the hot keys, good display and sound. Overall very satisfied with the buy.I wish I could have got get a better discount :)READ MORE"
6959,5,"Good product, better services from flipkartREAD MORE"
6960,5,Thomson TV is really nice. Great picture quality and Very easy to use sound quality is also very good. I'm very satisfied by filp kart.READ MORE
6961,5,Best 4k tv considering price range. Ontime delivery and installationREAD MORE
6962,5,Amazing Led colour sound sharpness clarity I can give 100%ccost effective too...READ MORE
6963,5,Good smart tv Paisa vasoolREAD MORE
6964,5,Just go for itREAD MORE
6966,5,It is very good tv in this price rangeREAD MORE
6967,5,Great product.value for moneyREAD MORE
6968,4,Good iam HappyREAD MORE
6970,5,mind  blowing yaar.no comparison any tvresult amazingg...superb quality nice soundcheap prise..thnk u flipcartREAD MORE
6971,5,Good service provide by Flipkart and Thompson.READ MORE
6972,5,Working good and fine.READ MORE
6973,5,"Excellent looks. Surprised by  Installation, which was done within one day after delivery of the product.READ MORE"
6974,5,very good.. more then expected.READ MORE
6975,5,Value for money !READ MORE
6976,5,Good but conentvily is litte slowREAD MORE
6977,3,It's good product but sound quality is 3/5 & value for money productREAD MORE
6979,5,Really happy with product. Just go for it without any choiceREAD MORE
6980,5,It's good product  at all we have satisfaction thank you  flipkart  we r happy to be  family of thomson  ultimate clarity complete package of  entertainment worthy productREAD MORE
6981,5,"Good product , picture quality is soo good.sound also good.instalation same day its done.thank you.READ MORE"
6982,5,Very bad no options to adjust brightness....READ MORE
6983,5,I purchased the thomsaon tv 55 inch tv on 17th and the installation on19 th sep20.the tv picture is fantastic  ans the sound is super  connective is very fast. Really i am very happy to purchase this tv.                     By karmegamREAD MORE
6984,5,Good  productREAD MORE
6985,5,Awesome product in worth price.READ MORE
6986,5,Thomson TV is Absolute beast 💥 series Picture quality 💛 superb Sound it got 30w speakersOne more thing it's design quality I got melted with ❤️With best price range compared to others it's the best one with no doubt u can go for thomsonREAD MORE
6987,4,"Nice product with good picture quality also good sound quality, on time delivery, quick installation. Will recommend to buy.READ MORE"
6988,5,Yeah..It's good product and value for money..READ MORE
